SkuId,SkuName,Prefix,PrefixRegex,Description,ParentSkuId,MsaId,Stem,ProductId,ProviderID,ResourcesHTML,CanEnforceLicense,IsVisibleUnlicensedSearch,IsActive,Valid,LastUpdatedDate,LastUpdatedUser,auditCreateDate,auditUpdateDate,IsHosted,LowGrade,HighGrade,Subject,SkuShortDescription,MarketDescription,ProductTaxTypeId
F7B2FAC1-5280-452C-948E-DCC724E96649,SIS Integration,SIS Integration,,"Keep Learning.com students, teachers, and rosters in sync with your Student Information System.",,1,,,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,1,0,2013-10-10 16:27:19.390,E43315D0-80F8-4134-AFB8-005CE4F1650E,2013-10-10 16:27:19.390,2016-04-14 19:02:47.730,1,,,,,,
82E7B94D-F855-4B7B-ADF3-DCCC5643AF05,Supporting Struggling Students with Rigorous Instruction 3 SH,SupportStrugglingStdnts-3SH,,"In this course, learn how to support your struggling students without sacrificing rigor. Presenter Robyn R. Jackson starts by helping educators understand why students struggle. From there, participants will learn specific strategies for supporting students such as acceleration strategies designed to prevent students from struggling in the first place, progressive intervention strategies that directly address sources of student struggle and quickly get struggling students back on track.",,1,KDSI_Supporting_3SH,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,487021E1-A777-4C26-B2D7-317FE2378335,,1,1,0,0,2011-08-31 12:30:53.757,7458E809-3403-4422-A8B4-5958002C1D0F,2011-09-09 15:11:09.787,2015-07-01 19:43:48.933,0,,,,,,
B8BDED4B-E169-4BAD-90C6-DCEDECB5A438,21st Century Skills Assessment Middle 18/19 w/proj,21CSA-MS-18/19-PRJ,,21st Century Skills Assessment with project for Middle School students for the 2018-2019 school year,,2,21CSA-sku-icons-student,A34899CC-8F25-480D-BFAA-A99D4E8696CF,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,0,0,2013-07-17 10:55:32.037,118995DA-3CD4-425F-AA79-81E26A583620,2013-07-17 10:55:32.037,2020-06-12 16:22:43.097,1,,,,,,
4394F650-8E7D-4075-BA6D-DD01FE027273,Parallel Lines,Parallel Lines,,Students identify the properties of angles created by two parallel lines that have been cut by a transversal and compute the measurement of those angles.,,1,skillstutor_CSM_C_U5_L2,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
2B32309B-119B-4E76-99E4-DD0A793ABF33,Split Quotations C,Split Quotations C,,"If a quotation is divided into two parts, put quotation marks at the beginning and end of each part. Put commas before and after the words that tell who is speaking. After the first part of the quotation, put a comma inside the quotation marks.",,1,skillstutor_CSLA_C_U2_L12,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
466B5374-CDFA-4C87-945B-DD14DF2F1A5F,TechLiteracy Assessment Middle 16/17,TLA-MS-16/17,,TechLiteracy Assessment for Middle School students for the 2016-2017 school year,,2,TLA-student,07106B38-DE0A-463E-B867-75CDE0A818C4,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,0,0,2013-07-17 10:55:32.043,118995DA-3CD4-425F-AA79-81E26A583620,2013-07-17 10:55:32.043,2020-06-12 16:22:43.097,1,,,,,,
B5273919-13CA-4499-A53D-DD2A310C38D7,New York Private Public Partners,NY Private Public Partners,,This is a selection of curriculum items offered by our partner providers focusing on New York.  Here you will find examples of freely available resources that can be delivered to any classroom and implemented easily into existing curriculum. Available items cover all grade levels and subjects and range from full lesson plans to student-centered online interactives.,,1,ny-sampler,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,6AE501D3-4CFB-4272-AA58-8A7D5AE7D90B,,1,0,0,0,2012-07-13 09:11:14.773,10C1D7E9-8270-4B79-8135-70E0645F560B,2012-07-02 12:29:31.130,2015-07-01 19:43:48.933,0,,,,,,
EBB9D0A0-B661-44AA-9F8D-DD30229C7E80,Multiplication of Fractions B,Multiplication of Fractions B,,"Students multiply simple fractions, whole numbers, and mixed numbers. Denominators in the factors go up to 8. Denominators in the product stop at 24. Problems appear in horizontal format and have two factors, which can appear as follows: two simple fractions, a fraction and a whole number, a fraction and a mixed number, and a whole number and mixed number.",,1,skillstutor_CSM_B_U4_L4,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
C7A78693-481E-423B-A7A9-DD38EDE5F3AA,How To Nicenet,How To Nicenet,,"Learn how to setup and use Nicenet in your classroom. Nicenet allows virtually any classroom, even those with modest resources, access to powerful tools.",,1,TCEA_SKU_Nicenet,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,D1E7292F-31A1-4110-B39D-C6FDE69AE3EC,resources,1,1,0,0,2012-07-27 14:25:38.773,A4FBEEF3-16E5-4B15-9764-2A32AC36F46F,2011-12-02 11:15:21.147,2015-07-01 19:43:48.933,0,,,,,,
765E2BC3-F658-4D31-987C-DD3A6F4106A4,TechLiteracy Assessment Middle School 05/06A,TLA-MS-05/06A,,"TLA for Middle School students for the 2005-2006 school year (Forms: MS1, MSA)",,2,TLA-student,4D1420F2-DCAF-4979-B011-EAD3104393AE,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,0,0,2006-04-20 22:39:06.460,205E8D3D-8A94-49C7-A1BE-C1A4084CEC30,,2012-09-04 17:00:20.307,0,,,,,,
B20A433D-3492-4A2F-8989-DD3A7F4E9046,INACTIVE: Mathalicious Sampler,Sampler,,"This sampler allows users the chance to try six free lessons, as an introduction to the world of Mathalicious. Mathalicious is transforming the way math is taught by providing middle and high school teachers with the most relevant, engaging, and effective math lessons anywhere. We do this by designing lessons around real-world topics that students care about, from sports to technology to health & wellness. This contextual approach helps students make sense of the math, and develop both conceptual understanding and procedural fluency.<br><p><iframe src=""http://player.vimeo.com/video/35447015?title=0&amp;byline=0&amp;portrait=0"" width=""500"" height=""281"" frameborder=""0"" webkitAllowFullScreen mozallowfullscreen allowFullScreen></iframe> <p><a href=""http://vimeo.com/35447015"">About Mathalicious</a> from <a href=""http://vimeo.com/mathalicious"">mathalicious</a> on <a href=""http://vimeo.com"">Vimeo</a>.</p>",,1,Mathalicious_Sampler_Logo,,75DDEEC8-53BC-489C-987D-F1F6F2C60633,,1,0,0,0,2012-10-08 16:36:00.857,D6BD614D-0729-42CF-BA14-855D9AEA33FF,2012-06-27 17:35:38.330,2012-10-08 18:37:27.360,0,,,,,,
D616432A-7E1D-4041-9D37-DD3E365EC22D,Double Negatives A,Double Negatives A,,Do not use a double negative in a sentence. A double negative is when two negative words are used to express one negative idea.,,1,skillstutor_CSLA_A_U3_L10,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
BCB33871-97DF-4577-9591-DD497D72A33F,Rocking the Light,Rocking the Light,,The properties of physical light and how filters work and are made,,1,Enzoology_RockingLight,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,2073F49E-CB70-42CD-A284-76FA03F8C6E4,resources,1,0,0,0,2012-01-03 09:47:43.077,A80AC54C-C4FC-4B29-97EE-25686DCC4149,2011-12-22 17:56:46.570,2015-07-01 19:43:48.933,0,,,,,,
DDABD675-F3B5-488A-B79E-DD4DC75740C5,Techniques of Persuasion,Techniques of Persuasion,,"Students read passages written to persuade readers through techniques such as testimonials, appeals to join a group, and lofty purpose.",,1,skillstutor_REDL7,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
26F7C1AE-41B0-4CAB-8096-DD6A7B96E5A3,eMind Demos,eMind Demo,,The Demo versions are selected eMind simulations with limited functionality.,,1,EM/eMindDemos_150x150,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,61AD9844-4093-4E13-A799-6235AD0E73D8,,1,1,0,0,2011-07-05 16:47:10.800,68DDC511-A1FC-495B-9705-3A5F56A9687C,2011-07-05 16:47:10.800,2015-07-01 19:43:48.933,1,,,,,,
6C9830FF-E6D0-4B5A-A74D-DD892206E0F8,21st Century Skills Assessment Middle 18/19-S-PRE w/proj,21CSA-MS-18/19-S-PRE-PRJ,,21st Century Skills Assessment with project for Middle School students for the 2018-2019 school year - Pretest Single Administration,,2,21CSA-sku-icons-student,A7747A03-B3B5-49FF-B4C2-9F61D1C66D9C,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,1,0,2013-07-17 10:55:32.037,118995DA-3CD4-425F-AA79-81E26A583620,2013-07-17 10:55:32.037,2018-01-15 18:19:12.160,1,,,,,,
3356BCC6-F17E-4F9A-B6B7-DDBFC7978C92,Collecting and Examining Life - iTLM TE,SC_LSU1iTLM06,,"From collecting animal tracks to dissecting flowers, children deepen their understanding of what makes something alive, and of the similarities and differences among living things.  This iTLM includes technology connections.<br><br>Download: <a href='http://flash.learning.com/content/ScienceCompanion/Collecting_and_Examining_Life_iTLM_TE.zip'>Collecting_and_Examining_Life_iTLM_TE.zip</a><br><br>",,2,SC_LSU1iTLM06_SKU_icon,D6BCF4E6-7B04-4720-A558-2A9C0E2A28A5,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,1,0,2011-11-14 11:05:53.723,E43315D0-80F8-4134-AFB8-005CE4F1650E,2011-11-14 12:29:02.400,2015-04-24 16:10:13.963,0,,,,,,
091B2A80-7612-49B3-AFBE-DE160E30A0DC,Capitalization and Punctuation in Quotations,Punctuation in Quotations,,"Students review the rules for capitalization and punctuation in quotations. They correct capitalization, punctuation, and spelling errors in high-lighted portions of Benjamin Franklin's Poor Richard's Almanac.",,1,skillstutor_MECL5,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
0B3B6BFF-D6A6-4629-A5DD-DE3837159857,The Power of Computers,The Power of Computers,,This lesson is built around an essay about the uses of computers. Vocabulary words are used to describe some of the uses of computers and their accessories.,,1,skillstutor_CV10_B_U5_L3,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
432CE451-72EC-436E-9E4D-DE40581E499E,Lesson Starters for Algebra for Texas Essential Knowledge and Skills,Starters for Alg,,"Lesson Starters for Algebra for Texas Essential Knowledge and Skills is a set of PowerPoint slides that highlights student-centered situations to teach algebra. <ul><li>Correlated to Texas Essential Knowledge and Skills  </li><li>In PowerPoint for ease of projection </li><li>Includes complete teacher notes for each slide </li><li>Complements the Glencoe Algebra I textbook or enhances any Algebra I program </li><li>Rigorous enough to require true problem solving and accessible enough to allow all students to progress toward a solution</li></cl>  ",,1,Walch_product_icon_069489,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,02FF73E4-3AFC-47D6-96DF-560A2187A8DE,,1,1,0,0,2012-11-01 16:13:47.947,7A1648B4-55BC-4498-B20E-A3155E9EFC12,2012-08-23 12:39:01.280,2015-07-01 19:43:48.933,0,,,,,,
52E61B9E-8EDD-4AD3-8D05-DE42512D794D,TEACHINGpoint: Psychology Teacher eBook,Psychology Teacher eBook,,"<iframe src=""../../Content/Partner/TEACHINGpoint/Description/Products/Psychology/CI/index.htm"" width=""600"" height=""340"" scrolling=""No"" frameborder=""0"" allowtransparency=""true""></iframe>",,1,Tp_Psych_SKUteach,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,360AACF8-8AB4-48D3-8124-D54A43A55EF0,,1,1,0,0,2011-08-23 11:54:13.153,0082299B-685E-44F9-95DB-6E00FB927471,2011-08-25 15:11:46.207,2015-07-01 19:43:48.933,0,,,,,,
9BDE0763-3A5B-45D7-9A45-DE4F51CE3B66,Mexican Government,Mexican Government,,"Since 1987 Classroom Complete Press has assisted teachers and parents by providing world class premium supplementary resource materials for students in grades PK to 12. Consider our products if you are looking for current curriculum materials written to grade for regular and special education. Our curriculum content follows Bloom's taxonomy, Common Core State Standards, NCTM, STEM, and the 5 themes of Geography. <p><b>The product (PDF) will be sent directly from the provider upon purchase.</p></b> ",,1,9781553193456,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,CC62421D-51DD-4C0F-A820-53D4EE864D09,,1,1,0,0,2013-05-03 12:33:53.430,76BDF804-A072-4E7A-8059-378FD5D097C7,2013-01-10 17:23:37.920,2015-07-01 19:43:48.933,0,,,,,,
64F4DBE8-E61D-4C1F-AF99-DE4FDAE9A816,One-Digit Divisors,One-Digit Divisors,,Students divide by one-digit divisors. Each problem show a two-digit or three-digit number divided by a one-digit divisor. Some problems are specifically designed to require no regrouping. Simple regrouping is required for other problems. The quotients are two-digit or three-digit numbers with no remainders.,,1,skillstutor_CSM_A_U3_L6,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
B098110A-AE85-42CC-BBE4-DEBB299B1679,Technology Literacy K-8 Bundle - MS 10/11 pre/post,ET-K8/TLA-MS-10/11,,Technology Literacy K-8 Bundle: EasyTech Integrator and TechLiteracy Assessment for Middle Schools 10/11 (pretest and posttest),,2,et_stem,C8B06744-D2F1-4B3F-A14B-0B245A4F5120,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,0,0,2008-08-21 11:58:49.553,,2008-08-21 10:42:06.477,2020-06-12 16:22:43.097,0,,,,,,
F4A09553-64A7-4107-A8B1-DED5166C652E,Something Different From Aunt Sarah,From Aunt Sarah,,This lesson is built around a story about a gourmet cook. Vocabulary words tell about Aunt Sarah's culinary skill and imagination.,,1,skillstutor_CV10_B_U3_L7,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
7949D065-3575-4873-911E-DEFBBB86042A,Connecting with Students - Lesson 6 - It Takes a Village,It Takes a Village,,"Connecting with Students is a comprehensive, user-friendly online training tool for developing and reinforcing relationship-building skills of adults  working with youth. ",,1,CwS Icon - Lesson6,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,B009262D-9970-43EF-AC5A-B272E270D7CB,"For more information on Connecting With Students, <a href=""http://platform.learning.com/Content/Student/PDF/Connecting%20With%20Students.pdf""> Click Here</a>",1,1,0,0,2012-06-12 10:15:18.813,FE103583-0256-427F-9060-7D6D51097615,2011-12-02 18:04:25.260,2015-07-01 19:43:48.933,0,,,,,,
103FA175-5E60-4F7E-8EF0-DF08BA035D21,21st Century Skills Assessment Middle 14/15-S w/proj,21CSA-MS-14/15-S-PRJ,,21st Century Skills Assessment with project for Middle School students - Single administration for the 2014-2015 school year,,2,21CSA-sku-icons-student,A34899CC-8F25-480D-BFAA-A99D4E8696CF,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,0,0,2010-06-28 17:14:06.530,A2CA149B-1658-4637-B7AB-792327DB89F3,2010-06-28 17:14:06.530,2020-06-12 16:22:43.097,0,,,,,,
2A68D872-EDDC-439C-9F30-DF13404B44D5,Digital Learning: Empowering Teachers for the 21st Century 15 CEUS,DigitalLearning-15CEUS,," School leaders face the immediate challenges of raising student achievement while also preparing students for success in a digital age. In this course, educators learn about the visible thinking process which provides a practical pathway for developing 21st century skills and simultaneously strengthening student core subject-are learning. Educators also learn to implement research-based, evidence-based practice to strengthen and assess the ISTE NETS-Standards.  ",,1,KDSI_Digital_15CEU,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,487021E1-A777-4C26-B2D7-317FE2378335,,1,0,0,0,2011-08-31 12:30:53.733,7458E809-3403-4422-A8B4-5958002C1D0F,2011-09-09 15:11:09.860,2014-09-25 16:56:32.723,0,,,,,,
250355BB-2ED6-419E-AFAE-DF1F7BBC6CE5,Springtime Excitement,Springtime Excitement,,"To give your students more help with this skill, see the Springtime Excitement activity or assign the Mathematics and Science Pretest located in the LM Reading Vocabulary 1 subject in the Mathematics and Science topic at SkillsTutor.com.",,1,skillstutor_CV10_A_U1_L4,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
239B4470-FDE6-4A7A-B620-DF3D1AC93BCE,TCEA Technology Applications Assessment for Middle School,TCEA-MS,,TCEA Technology Applications Assessment for Middle School students - Pretest & Posttest,,2,tcea_stem,0128B594-0AEE-404E-AF3B-A6E7E14DAB9B,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,0,0,2013-01-28 16:03:14.773,DA8BB529-C475-4327-9DBB-156EEF9857C2,2013-01-28 16:03:14.773,2020-07-09 18:33:45.093,1,,,,,,
645D9C9A-22C3-49A9-8182-DF3F70722BFB,Let´s Talk about Chemistry,Let´s Talk about Chemistry,,,,1,elesapiens_Lets_Talk_Chemistry_sku,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,B9E8C4E9-D45B-415C-87B7-58541860D94D,,1,1,0,0,2014-03-26 16:02:16.313,FCA1607C-58BF-4720-B95D-173C9545C48F,2014-06-25 17:55:08.083,2015-07-01 19:43:48.933,0,,,,,,
C54A5FFC-1828-4FE9-8D11-DF51109BF4CC,Water,Water,,"In this lesson, students will learn the molecular structure and unique characteristics of water.",,1,skillstutor_EARL7,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
6A8EBE8D-3D19-45B9-849F-DF6975C95345,I'll Pay You Back Later,I'll Pay You Back Later,,This lesson is built around a story about responsibility. Vocabulary words are instrumental in teaching Jimmy a lesson about spending and saving money.,,1,skillstutor_CV10_A_U3_L4,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
E5FCF7BE-1BA6-4E1F-BEA4-DFA71A6F4317,Voters Ed,Voters Ed,,"Put the presidential election into your classroom’s hands! Voters Ed is an interactive teaching tool about the U.S. Electoral College. Voters Ed allows teachers and students to predict presidential election outcomes by assigning each state as fully supportive of a candidate, leaning toward a candidate or neutral - electoral votes are automatically tallied and displayed. Save scenarios for multiple classes. Step through our Electoral College primer. Peruse FAQs to deepen student knowledge.  Check out the latest poll results by state or examine state details. Click on the Word Cloud, updated weekly, to spur discussion of trending issues. Or dive into history and study any previous U.S. election – results, fun facts and exploratory questions. Purchase of the application includes access to lesson suggestions on how to integrate the technology for multiple grade levels. Voters Ed is all you need to build civic awareness and teach election history.",,1,VE_ProductIcon_150x150,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,572EA2FA-C5F7-4B6D-BD7C-97A877D0CCAC,,1,1,0,0,2012-08-14 11:50:15.133,ACDDEF4B-7EBC-4F55-B391-C9877841DCD6,2012-07-23 15:53:07.463,2015-07-01 19:43:48.933,0,,,,,,
11E525FA-9372-4DE6-81D2-DFC18362D6B8,General Reference Maps,General Reference Maps,,"Students learn to extract information from general reference maps by using principal features of the maps (the key, scale, and compass). Some maps are realistic drawings of an area, but most maps use symbols to represent landmarks or important features of an area.",,1,skillstutor_PICL1,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
07F248D9-8C6C-4D59-98EA-DFC3A8700B17,Waves and Vibrations,WavesnVibrations,,"""This app will help you explain topics with ease, and students can develop a deep and meaningful understanding of Waves & Vibrations (coverage below). It boosts your classroom productivity & provides a fun-filled virtual lab experience in your classroom. These simulations are designed to work with both Tablets & Desktop.  Every simulation includes a detailed activity list. This can be used as a classroom tool to supplement teaching and will enhance your productivity. The activities can be given to students as offline assignments.  *COVERAGE*  WAVES :  Types of Waves Create Longitudinal/Transverse Waves  Experience Doppler Effect Resonance  Harmonics Double Pendulum  SIMPLE HARMONIC MOTION: SHM Simple Pendulum Lab Phase difference  VIBRATIONS: Spring Mass System - Energy, Displacement, Velocity, Acceleration Graphs Two Body Oscillations Coupled Oscillations,  Forced Oscillations"" ",,1,Actualconcepts_WavesnVibs_sku,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,43FA7D23-7CEA-47CB-922F-9689D331CD19,,1,1,0,0,2013-12-12 13:53:27.560,2F0A6C6B-68D3-4920-A486-AEEFC52A8BC1,2013-12-12 15:58:52.327,2015-07-01 19:43:48.933,0,,,,,,
E068A3D5-F624-4FF4-9827-DFCD27933F7D,The Darwin Theories,Darwin Theories,,,,1,elesapiens_Darwin_Theories_sku,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,B9E8C4E9-D45B-415C-87B7-58541860D94D,,1,1,0,0,2013-04-25 09:13:20.663,FCA1607C-58BF-4720-B95D-173C9545C48F,2013-03-05 13:20:15.180,2015-07-01 19:43:48.933,0,,,,,,
3A96A46E-7341-4A04-8D18-DFD8A6AB0880,Naturalistic Teaching Strategies,"Naturalistic Teaching ",,"Learn how to teach functional skills, such as telling time, using money, conversation and self help, within students' natural occurring situations. Course CEU = 2 hours.",,1,ats_naturalisticteachingstrategies_sku,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5B9784C4-F18E-4516-A6C2-37FA0A2E3F95,resources,1,0,0,0,2014-08-11 14:20:14.520,B60FEFC9-FCA6-4C43-B174-D3051BF6A631,2012-03-13 11:36:51.570,2015-07-01 19:43:48.933,0,,,,,,
B590DFB2-1C57-40FB-A34C-DFECD1E82B67,Expeditions in Your Classroom: Geometry for Common Core State Standards,Exp Geo CCSS,,"<i>Expeditions: Geometry for Common Core State Standards</i> offers 10 authentic learning tasks involving real problems, real products, and real people, using interesting themes. Each Expedition is correlated to CCSS for geometry and provides assessment tools and a detailed outline of project steps so you can focus energy on instruction, not project management. Students use project-based learning to understand geometry in their daily lives. They could be “Fashionistas,” seeing the geometry in fashion design. Or perhaps they’re “At the Scene of the Crime,” using coordinate systems to investigate a crime scene. Or they could be “Thinking Outside the Box,” building unconventional containers for new products. Covering topics such as measurement, shape visualization, and scale drawing, these 10 projects incorporate important geometry skills into the real world. • 10–12 hours per project (prep, homework, and activities) • Includes implementation suggestions and answer keys ",,0,Walch_product_icon_069557,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,02FF73E4-3AFC-47D6-96DF-560A2187A8DE,my resources1,1,1,0,0,2012-11-01 16:30:32.993,7A1648B4-55BC-4498-B20E-A3155E9EFC12,2012-09-10 16:16:35.833,2015-07-01 19:43:48.933,0,,,,,,
0C14F51C-E20B-421B-B640-DFFA0D08165F,21st Century Skills Assessment 11/12-S-Pre (teacher),21CSA-MS-11/12-S-PRE-T,,"21st Century Skills Assessment 11/12, single administration pretest for teachers.",,2,21CSA-sku-icons-teacher,A34899CC-8F25-480D-BFAA-A99D4E8696CF,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,0,0,2010-11-23 12:54:39.910,A2CA149B-1658-4637-B7AB-792327DB89F3,2010-11-23 12:54:39.910,2020-06-12 16:22:43.097,0,,,,,,
B0E19037-9C62-4A61-A2AF-E035FED71209,Mechanics - Identify Errors in Business Letters II,Mechanics -Business Letters II,,"Based on what they learned in lessons 1 and 3, students correct capitalization, punctuation, and spelling errors in highlighted parts of a business letter.",,1,skillstutor_MECL4,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
BB1771DB-C2CB-4E7C-BCF3-E05F1692A92E,Teaching Students from Poverty 15 CEUS,TeachingStudentsPoverty15CEUS,,"A diverse classroom can be a rich context for multiculturalism or a breeding ground for bias and its damaging effects. This course provides information on diverse student populations—particularly urban learners, students from generational poverty, and English language learners—and its implications for the classroom. Participants will first learn to identify and eliminate bias in their classrooms in order to create as equitable a learning environment as possible.",,1,KDSI_Poverty_15CEU,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,487021E1-A777-4C26-B2D7-317FE2378335,,1,0,0,0,2011-08-19 15:47:25.627,7458E809-3403-4422-A8B4-5958002C1D0F,2011-08-25 17:36:02.667,2014-09-25 16:56:32.723,0,,,,,,
E524BCFE-1B2A-400B-8159-E06D1E29DCC5,One-Step Addition Problems,One-Step Addition Problems,,"Students learn a five-step procedure for solving word problems. They solve word problems involving addition of whole numbers, some of which have extraneous information.",,1,skillstutor_WPRL1,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 15:56:51.873,2015-07-01 19:43:48.933,0,,,,,,
CE3400E1-2608-4FAF-BBE0-E08E8448E8C7,Measurement - Drill Sheets Gr. 6-8,"Gr6-8Measurement Drill Sheets ",,"Since 1987 Classroom Complete Press has assisted teachers and parents by providing world class premium supplementary resource materials for students in grades PK to 12. Consider our products if you are looking for current curriculum materials written to grade for regular and special education. Our curriculum content follows Bloom's taxonomy, Common Core State Standards, NCTM, STEM, and the 5 themes of Geography. <p><b>The product (PDF) will be sent directly from the provider upon purchase.</p></b> ",,1,9781553195313,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,CC62421D-51DD-4C0F-A820-53D4EE864D09,,1,1,0,0,2013-05-03 12:14:57.223,76BDF804-A072-4E7A-8059-378FD5D097C7,2013-01-14 17:37:05.383,2015-07-01 19:43:48.933,0,,,,,,
