"table_name","column_name"
botdefinition,botuserid
botdefinition,createdbyid
botdefinition,createddate
botdefinition,developername
botdefinition,id
botdefinition,isdeleted
botdefinition,lastmodifiedbyid
botdefinition,lastmodifieddate
botdefinition,masterlabel
botdefinition,systemmodstamp
botdefinition,type
botversion,botdefinitionid
botversion,copilotprimarylanguage
botversion,copilotsecondarylanguages
botversion,createdbyid
botversion,createddate
botversion,developername
botversion,id
botversion,isdeleted
botversion,lastmodifiedbyid
botversion,lastmodifieddate
botversion,status
botversion,systemmodstamp
botversion,tonetype
botversion,versionnumber
brandingset,createdbyid
brandingset,createddate
brandingset,description
brandingset,developername
brandingset,id
brandingset,isdeleted
brandingset,language
brandingset,lastmodifiedbyid
brandingset,lastmodifieddate
brandingset,masterlabel
brandingset,namespaceprefix
brandingset,systemmodstamp
brandingsetproperty,brandingsetid
brandingsetproperty,createdbyid
brandingsetproperty,createddate
brandingsetproperty,id
brandingsetproperty,isdeleted
brandingsetproperty,lastmodifiedbyid
brandingsetproperty,lastmodifieddate
brandingsetproperty,propertyname
brandingsetproperty,propertyvalue
brandingsetproperty,systemmodstamp
brandtemplate,createdbyid
brandtemplate,createddate
brandtemplate,description
brandtemplate,developername
brandtemplate,id
brandtemplate,isactive
brandtemplate,lastmodifiedbyid
brandtemplate,lastmodifieddate
brandtemplate,name
brandtemplate,namespaceprefix
brandtemplate,systemmodstamp
brandtemplate,value
briefcaseassignment,briefcaseid
briefcaseassignment,createdbyid
briefcaseassignment,createddate
briefcaseassignment,id
briefcaseassignment,isdeleted
briefcaseassignment,lastmodifiedbyid
briefcaseassignment,lastmodifieddate
briefcaseassignment,systemmodstamp
briefcaseassignment,userorgroupid
briefcaseassignment,userrecordaccessid
briefcaseassignmentchangeevent,briefcaseid
briefcaseassignmentchangeevent,changeeventheader
briefcaseassignmentchangeevent,createdbyid
briefcaseassignmentchangeevent,createddate
briefcaseassignmentchangeevent,id
briefcaseassignmentchangeevent,lastmodifiedbyid
briefcaseassignmentchangeevent,lastmodifieddate
briefcaseassignmentchangeevent,replayid
briefcaseassignmentchangeevent,userorgroupid
briefcasedefinition,createdbyid
briefcasedefinition,createddate
briefcasedefinition,description
briefcasedefinition,developername
briefcasedefinition,id
briefcasedefinition,isactive
briefcasedefinition,isdeleted
briefcasedefinition,language
briefcasedefinition,lastmodifiedbyid
briefcasedefinition,lastmodifieddate
briefcasedefinition,masterlabel
briefcasedefinition,namespaceprefix
briefcasedefinition,systemmodstamp
briefcasedefinitionchangeevent,changeeventheader
briefcasedefinitionchangeevent,createdbyid
briefcasedefinitionchangeevent,createddate
briefcasedefinitionchangeevent,description
briefcasedefinitionchangeevent,developername
briefcasedefinitionchangeevent,id
briefcasedefinitionchangeevent,isactive
briefcasedefinitionchangeevent,language
briefcasedefinitionchangeevent,lastmodifiedbyid
briefcasedefinitionchangeevent,lastmodifieddate
briefcasedefinitionchangeevent,masterlabel
briefcasedefinitionchangeevent,namespaceprefix
briefcasedefinitionchangeevent,replayid
briefcaserule,briefcaseid
briefcaserule,createdbyid
briefcaserule,createddate
briefcaserule,filterlogic
briefcaserule,id
briefcaserule,isascendingorder
briefcaserule,isdeleted
briefcaserule,lastmodifiedbyid
briefcaserule,lastmodifieddate
briefcaserule,options
briefcaserule,orderby
briefcaserule,parentruleid
briefcaserule,queryscope
briefcaserule,recordlimit
briefcaserule,relationshipfield
briefcaserule,relationshiptype
briefcaserule,systemmodstamp
briefcaserule,targetentity
briefcaserulefilter,briefcaseruleid
briefcaserulefilter,createdbyid
briefcaserulefilter,createddate
briefcaserulefilter,filteroperator
briefcaserulefilter,filterseqnumber
briefcaserulefilter,filtervalue
briefcaserulefilter,id
briefcaserulefilter,isdeleted
briefcaserulefilter,lastmodifiedbyid
briefcaserulefilter,lastmodifieddate
briefcaserulefilter,systemmodstamp
briefcaserulefilter,targetentityfield
broadcastcommaudience,audienceid
broadcastcommaudience,broadcastcommaudiencenumber
broadcastcommaudience,broadcastcommunicationid
broadcastcommaudience,broadcastfailurereason
broadcastcommaudience,broadcasttype
broadcastcommaudience,createdbyid
broadcastcommaudience,createddate
broadcastcommaudience,id
broadcastcommaudience,isdeleted
broadcastcommaudience,lastmodifiedbyid
broadcastcommaudience,lastmodifieddate
broadcastcommaudience,lastreferenceddate
broadcastcommaudience,lastvieweddate
broadcastcommaudience,messagetimestamp
broadcastcommaudience,ownerid
broadcastcommaudience,sitebannertext
broadcastcommaudience,sitebannervisibility
broadcastcommaudience,status
broadcastcommaudience,systemmodstamp
broadcastcommaudience,userrecordaccessid
broadcastcommaudiencechangeevent,audienceid
broadcastcommaudiencechangeevent,broadcastcommaudiencenumber
broadcastcommaudiencechangeevent,broadcastcommunicationid
broadcastcommaudiencechangeevent,broadcastfailurereason
broadcastcommaudiencechangeevent,broadcasttype
broadcastcommaudiencechangeevent,changeeventheader
broadcastcommaudiencechangeevent,createdbyid
broadcastcommaudiencechangeevent,createddate
broadcastcommaudiencechangeevent,id
broadcastcommaudiencechangeevent,lastmodifiedbyid
broadcastcommaudiencechangeevent,lastmodifieddate
broadcastcommaudiencechangeevent,messagetimestamp
broadcastcommaudiencechangeevent,ownerid
broadcastcommaudiencechangeevent,replayid
broadcastcommaudiencechangeevent,sitebannertext
broadcastcommaudiencechangeevent,sitebannervisibility
broadcastcommaudiencechangeevent,status
broadcastcommaudiencehistory,broadcastcommaudienceid
broadcastcommaudiencehistory,createdbyid
broadcastcommaudiencehistory,createddate
broadcastcommaudiencehistory,datatype
broadcastcommaudiencehistory,field
broadcastcommaudiencehistory,id
broadcastcommaudiencehistory,isdeleted
broadcastcommaudiencehistory,newvalue
broadcastcommaudiencehistory,oldvalue
broadcastcommaudienceshare,accesslevel
broadcastcommaudienceshare,id
broadcastcommaudienceshare,isdeleted
broadcastcommaudienceshare,lastmodifiedbyid
broadcastcommaudienceshare,lastmodifieddate
broadcastcommaudienceshare,parentid
broadcastcommaudienceshare,rowcause
broadcastcommaudienceshare,userorgroupid
broadcastcommunication,body
broadcastcommunication,broadcastcommunicationnumber
broadcastcommunication,broadcasttype
broadcastcommunication,createdbyid
broadcastcommunication,createddate
broadcastcommunication,customnotificationtypeid
broadcastcommunication,id
broadcastcommunication,isdeleted
broadcastcommunication,lastmodifiedbyid
broadcastcommunication,lastmodifieddate
broadcastcommunication,lastreferenceddate
broadcastcommunication,lastvieweddate
broadcastcommunication,ownerid
broadcastcommunication,relatedrecordid
broadcastcommunication,subject
broadcastcommunication,systemmodstamp
broadcastcommunication,userrecordaccessid
broadcastcommunicationchangeevent,body
broadcastcommunicationchangeevent,broadcastcommunicationnumber
broadcastcommunicationchangeevent,broadcasttype
broadcastcommunicationchangeevent,changeeventheader
broadcastcommunicationchangeevent,createdbyid
broadcastcommunicationchangeevent,createddate
broadcastcommunicationchangeevent,customnotificationtypeid
broadcastcommunicationchangeevent,id
broadcastcommunicationchangeevent,lastmodifiedbyid
broadcastcommunicationchangeevent,lastmodifieddate
broadcastcommunicationchangeevent,ownerid
broadcastcommunicationchangeevent,relatedrecordid
broadcastcommunicationchangeevent,replayid
broadcastcommunicationchangeevent,subject
broadcastcommunicationfeed,bestcommentid
broadcastcommunicationfeed,body
broadcastcommunicationfeed,commentcount
broadcastcommunicationfeed,createdbyid
broadcastcommunicationfeed,createddate
broadcastcommunicationfeed,id
broadcastcommunicationfeed,insertedbyid
broadcastcommunicationfeed,isdeleted
broadcastcommunicationfeed,isrichtext
broadcastcommunicationfeed,lastmodifieddate
broadcastcommunicationfeed,likecount
broadcastcommunicationfeed,linkurl
broadcastcommunicationfeed,networkscope
broadcastcommunicationfeed,parentid
broadcastcommunicationfeed,relatedrecordid
broadcastcommunicationfeed,systemmodstamp
broadcastcommunicationfeed,title
broadcastcommunicationfeed,type
broadcastcommunicationfeed,visibility
broadcastcommunicationhistory,broadcastcommunicationid
broadcastcommunicationhistory,createdbyid
broadcastcommunicationhistory,createddate
broadcastcommunicationhistory,datatype
broadcastcommunicationhistory,field
broadcastcommunicationhistory,id
broadcastcommunicationhistory,isdeleted
broadcastcommunicationhistory,newvalue
broadcastcommunicationhistory,oldvalue
broadcastcommunicationshare,accesslevel
broadcastcommunicationshare,id
broadcastcommunicationshare,isdeleted
broadcastcommunicationshare,lastmodifiedbyid
broadcastcommunicationshare,lastmodifieddate
broadcastcommunicationshare,parentid
broadcastcommunicationshare,rowcause
broadcastcommunicationshare,userorgroupid
broadcasttopic,broadcastreason
broadcasttopic,createdbyid
broadcasttopic,createddate
broadcasttopic,description
broadcasttopic,id
broadcasttopic,isdeleted
broadcasttopic,isfeatured
broadcasttopic,lastmodifiedbyid
broadcasttopic,lastmodifieddate
broadcasttopic,lastreferenceddate
broadcasttopic,lastvieweddate
broadcasttopic,name
broadcasttopic,ownerid
broadcasttopic,systemmodstamp
broadcasttopic,topictype
broadcasttopic,userrecordaccessid
broadcasttopiccollabroom,broadcasttopicid
broadcasttopiccollabroom,collaborationroomid
broadcasttopiccollabroom,createdbyid
broadcasttopiccollabroom,createddate
broadcasttopiccollabroom,id
broadcasttopiccollabroom,isdeleted
broadcasttopiccollabroom,lastmodifiedbyid
broadcasttopiccollabroom,lastmodifieddate
broadcasttopiccollabroom,name
broadcasttopiccollabroom,systemmodstamp
broadcasttopiccollabroom,userrecordaccessid
broadcasttopicnetwork,broadcasttopicid
broadcasttopicnetwork,createdbyid
broadcasttopicnetwork,createddate
broadcasttopicnetwork,id
broadcasttopicnetwork,isdeleted
broadcasttopicnetwork,lastmodifiedbyid
broadcasttopicnetwork,lastmodifieddate
broadcasttopicnetwork,name
broadcasttopicnetwork,networkid
broadcasttopicnetwork,systemmodstamp
broadcasttopicnetwork,userrecordaccessid
broadcasttopicnetworkchangeevent,broadcasttopicid
broadcasttopicnetworkchangeevent,changeeventheader
broadcasttopicnetworkchangeevent,createdbyid
broadcasttopicnetworkchangeevent,createddate
broadcasttopicnetworkchangeevent,id
broadcasttopicnetworkchangeevent,lastmodifiedbyid
broadcasttopicnetworkchangeevent,lastmodifieddate
broadcasttopicnetworkchangeevent,name
broadcasttopicnetworkchangeevent,networkid
broadcasttopicnetworkchangeevent,replayid
broadcasttopicshare,accesslevel
broadcasttopicshare,id
broadcasttopicshare,isdeleted
broadcasttopicshare,lastmodifiedbyid
broadcasttopicshare,lastmodifieddate
broadcasttopicshare,parentid
broadcasttopicshare,rowcause
broadcasttopicshare,userorgroupid
broadcasttopicuserrole,broadcasttopicid
broadcasttopicuserrole,createdbyid
broadcasttopicuserrole,createddate
broadcasttopicuserrole,id
broadcasttopicuserrole,isdeleted
broadcasttopicuserrole,lastmodifiedbyid
broadcasttopicuserrole,lastmodifieddate
broadcasttopicuserrole,name
broadcasttopicuserrole,systemmodstamp
broadcasttopicuserrole,userrecordaccessid
broadcasttopicuserrole,userroleid
browserpolicyviolation,createdbyid
browserpolicyviolation,createddate
browserpolicyviolation,developername
browserpolicyviolation,id
browserpolicyviolation,isdeleted
browserpolicyviolation,language
browserpolicyviolation,lastmodifiedbyid
browserpolicyviolation,lastmodifieddate
browserpolicyviolation,masterlabel
browserpolicyviolation,systemmodstamp
browserpolicyviolation,untrustedurl
browserpolicyviolation,violationcontext
browserpolicyviolation,violationtype
business_ops_request__c,account__c
business_ops_request__c,assigned_to__c
business_ops_request__c,assigned_to_email__c
business_ops_request__c,change_performed__c
business_ops_request__c,close_date__c
business_ops_request__c,createdbyid
business_ops_request__c,createddate
business_ops_request__c,deal_document_stage__c
business_ops_request__c,description__c
business_ops_request__c,description_text__c
business_ops_request__c,due_date__c
business_ops_request__c,est_effort_hrs__c
business_ops_request__c,id
business_ops_request__c,if_other_please_specify__c
business_ops_request__c,impact_on_customers__c
business_ops_request__c,impact_on_job_function__c
business_ops_request__c,impact_on_learning_com__c
business_ops_request__c,impact_on_revenue__c
business_ops_request__c,impact_on_team__c
business_ops_request__c,impacted_flow__c
business_ops_request__c,iscurrent__c
business_ops_request__c,isdeleted
business_ops_request__c,jira_ticket__c
business_ops_request__c,lastactivitydate
business_ops_request__c,lastmodifiedbyid
business_ops_request__c,lastmodifieddate
business_ops_request__c,lastreferenceddate
business_ops_request__c,lastvieweddate
