Salesforce Table,Salesforce Column,Fivetran Table,Fivetran Column,Column Similarity
sbqq__quote__c,progressive_payment_date_1__c,sbqq_quote_c,progressive_payment_date_1_c,1.0
sbqq__quote__c,progressive_payment_date_2__c,sbqq_quote_c,progressive_payment_date_2_c,1.0
sbqq__quote__c,progressive_payment_date_3__c,sbqq_quote_c,progressive_payment_date_3_c,1.0
sbqq__quote__c,progressive_payment_date_4__c,sbqq_quote_c,progressive_payment_date_4_c,1.0
sbqq__quote__c,progressive_payment_date_5__c,sbqq_quote_c,progressive_payment_date_5_c,1.0
sbqq__quote__c,proratedlistprice__c,sbqq_quote_c,prorated_list_price_c,1.0
sbqq__quote__c,proratedyears__c,sbqq_quote_c,prorated_years_c,1.0
sbqq__quote__c,provisioned_lines__c,sbqq_quote_c,provisioned_lines_c,1.0
sbqq__quote__c,q_number_counter__c,sbqq_quote_c,q_number_counter_c,1.0
sbqq__quote__c,quote_account_id__c,sbqq_quote_c,quote_account_id_c,1.0
sbqq__quote__c,quote_approver__c,sbqq_quote_c,quote_approver_c,1.0
sbqq__quote__c,quote_date__c,sbqq_quote_c,quote_date_c,1.0
sbqq__quote__c,quote_expiration_ram_renewals__c,sbqq_quote_c,quote_expiration_ram_renewals_c,1.0
sbqq__quote__c,quote_has_premium_service__c,sbqq_quote_c,quote_has_premium_service_c,1.0
sbqq__quote__c,quote_id__c,sbqq_quote_c,quote_id_c,1.0
sbqq__quote__c,quote_name__c,sbqq_quote_c,quote_name_c,1.0
sbqq__quote__c,quote_type__c,sbqq_quote_c,quote_type_c,1.0
sbqq__quote__c,quote_types__c,sbqq_quote_c,quote_types_c,1.0
sbqq__quote__c,record_type__c,sbqq_quote_c,record_type_c,1.0
sbqq__quote__c,regular_progressive__c,sbqq_quote_c,regular_progressive_c,1.0
sbqq__quote__c,regulardiscountamounttbd__c,sbqq_quote_c,regular_discount_amounttbd_c,1.0
sbqq__quote__c,rep_total_dis_amount__c,sbqq_quote_c,rep_total_dis_amount_c,1.0
sbqq__quote__c,reps_discount__c,sbqq_quote_c,reps_discount_c,1.0
sbqq__quote__c,sales_rep_quote_notes__c,sbqq_quote_c,sales_rep_quote_notes_c,1.0
sbqq__quote__c,sbqq__account__c,sbqq_quote_c,sbqq_account_c,1.0
sbqq__quote__c,sbqq__additionaldiscountamount__c,sbqq_quote_c,sbqq_additional_discount_amount_c,1.0
sbqq__quote__c,sbqq__averagecustomerdiscount__c,sbqq_quote_c,sbqq_average_customer_discount_c,1.0
sbqq__quote__c,sbqq__averagepartnerdiscount__c,sbqq_quote_c,sbqq_average_partner_discount_c,1.0
sbqq__quote__c,sbqq__billingcity__c,sbqq_quote_c,sbqq_billing_city_c,1.0
sbqq__quote__c,sbqq__billingcountry__c,sbqq_quote_c,sbqq_billing_country_c,1.0
sbqq__quote__c,sbqq__billingfrequency__c,sbqq_quote_c,sbqq_billing_frequency_c,1.0
sbqq__quote__c,sbqq__billingname__c,sbqq_quote_c,sbqq_billing_name_c,1.0
sbqq__quote__c,sbqq__billingpostalcode__c,sbqq_quote_c,sbqq_billing_postal_code_c,1.0
sbqq__quote__c,sbqq__billingstate__c,sbqq_quote_c,sbqq_billing_state_c,1.0
sbqq__quote__c,sbqq__billingstreet__c,sbqq_quote_c,sbqq_billing_street_c,1.0
sbqq__quote__c,sbqq__consumptionrateoverride__c,sbqq_quote_c,sbqq_consumption_rate_override_c,1.0
sbqq__quote__c,sbqq__contractingmethod__c,sbqq_quote_c,sbqq_contracting_method_c,1.0
sbqq__quote__c,sbqq__customeramount__c,sbqq_quote_c,sbqq_customer_amount_c,1.0
sbqq__quote__c,sbqq__customerdiscount__c,sbqq_quote_c,sbqq_customer_discount_c,1.0
sbqq__quote__c,sbqq__daysquoteopen__c,sbqq_quote_c,sbqq_days_quote_open_c,1.0
sbqq__quote__c,sbqq__defaulttemplate__c,sbqq_quote_c,sbqq_default_template_c,1.0
sbqq__quote__c,sbqq__deliverymethod__c,sbqq_quote_c,sbqq_delivery_method_c,1.0
sbqq__quote__c,sbqq__distributor__c,sbqq_quote_c,sbqq_distributor_c,1.0
sbqq__quote__c,sbqq__distributordiscount__c,sbqq_quote_c,sbqq_distributor_discount_c,1.0
sbqq__quote__c,sbqq__documentstatus__c,sbqq_quote_c,sbqq_document_status_c,1.0
sbqq__quote__c,sbqq__emailtemplateid__c,sbqq_quote_c,sbqq_email_template_id_c,1.0
sbqq__quote__c,sbqq__enddate__c,sbqq_quote_c,sbqq_end_date_c,1.0
sbqq__quote__c,sbqq__expirationdate__c,sbqq_quote_c,sbqq_expiration_date_c,1.0
sbqq__quote__c,sbqq__firstsegmenttermenddate__c,sbqq_quote_c,sbqq_first_segment_term_end_date_c,1.0
sbqq__quote__c,sbqq__generatecontractedprice__c,sbqq_quote_c,sbqq_generate_contracted_price_c,1.0
sbqq__quote__c,sbqq__introduction__c,sbqq_quote_c,sbqq_introduction_c,1.0
sbqq__quote__c,sbqq__key__c,sbqq_quote_c,sbqq_key_c,1.0
sbqq__quote__c,sbqq__lastcalculatedon__c,sbqq_quote_c,sbqq_last_calculated_on_c,1.0
sbqq__quote__c,sbqq__lastsavedon__c,sbqq_quote_c,sbqq_last_saved_on_c,1.0
sbqq__quote__c,sbqq__lineitemcount__c,sbqq_quote_c,sbqq_line_item_count_c,1.0
sbqq__quote__c,sbqq__lineitemsgrouped__c,sbqq_quote_c,sbqq_line_items_grouped_c,1.0
sbqq__quote__c,sbqq__lineitemsprinted__c,sbqq_quote_c,sbqq_line_items_printed_c,1.0
sbqq__quote__c,sbqq__listamount__c,sbqq_quote_c,sbqq_list_amount_c,1.0
sbqq__quote__c,sbqq__markuprate__c,sbqq_quote_c,sbqq_markup_rate_c,1.0
sbqq__quote__c,sbqq__mastercontract__c,sbqq_quote_c,sbqq_master_contract_c,1.0
sbqq__quote__c,sbqq__masterevergreencontract__c,sbqq_quote_c,sbqq_master_evergreen_contract_c,1.0
sbqq__quote__c,sbqq__netamount__c,sbqq_quote_c,sbqq_net_amount_c,1.0
sbqq__quote__c,sbqq__notes__c,sbqq_quote_c,sbqq_notes_c,1.0
sbqq__quote__c,sbqq__opportunity2__c,sbqq_quote_c,sbqq_opportunity_2_c,1.0
sbqq__quote__c,sbqq__orderby__c,sbqq_quote_c,sbqq_order_by_c,1.0
sbqq__quote__c,sbqq__orderbyquotelinegroup__c,sbqq_quote_c,sbqq_order_by_quote_line_group_c,1.0
sbqq__quote__c,sbqq__ordered__c,sbqq_quote_c,sbqq_ordered_c,1.0
sbqq__quote__c,sbqq__ordergroupid__c,sbqq_quote_c,sbqq_order_group_id_c,1.0
sbqq__quote__c,sbqq__originalquote__c,sbqq_quote_c,sbqq_original_quote_c,1.0
sbqq__quote__c,sbqq__papersize__c,sbqq_quote_c,sbqq_paper_size_c,1.0
sbqq__quote__c,sbqq__partner__c,sbqq_quote_c,sbqq_partner_c,1.0
sbqq__quote__c,sbqq__partnerdiscount__c,sbqq_quote_c,sbqq_partner_discount_c,1.0
sbqq__quote__c,sbqq__paymentterms__c,sbqq_quote_c,sbqq_payment_terms_c,1.0
sbqq__quote__c,sbqq__pricebook__c,sbqq_quote_c,sbqq_price_book_c,1.0
sbqq__quote__c,sbqq__pricebookid__c,sbqq_quote_c,sbqq_pricebook_id_c,1.0
sbqq__quote__c,sbqq__primary__c,sbqq_quote_c,sbqq_primary_c,1.0
sbqq__quote__c,sbqq__primarycontact__c,sbqq_quote_c,sbqq_primary_contact_c,1.0
sbqq__quote__c,sbqq__prorationdayofmonth__c,sbqq_quote_c,sbqq_proration_day_of_month_c,1.0
sbqq__quote__c,sbqq__quotelanguage__c,sbqq_quote_c,sbqq_quote_language_c,1.0
sbqq__quote__c,sbqq__quoteprocessid__c,sbqq_quote_c,sbqq_quote_process_id_c,1.0
sbqq__quote__c,sbqq__quotetemplateid__c,sbqq_quote_c,sbqq_quote_template_id_c,1.0
sbqq__quote__c,sbqq__regularamount__c,sbqq_quote_c,sbqq_regular_amount_c,1.0
sbqq__quote__c,sbqq__renewalterm__c,sbqq_quote_c,sbqq_renewal_term_c,1.0
sbqq__quote__c,sbqq__renewalupliftrate__c,sbqq_quote_c,sbqq_renewal_uplift_rate_c,1.0
sbqq__quote__c,sbqq__salesrep__c,sbqq_quote_c,sbqq_sales_rep_c,1.0
sbqq__quote__c,sbqq__shippingcity__c,sbqq_quote_c,sbqq_shipping_city_c,1.0
sbqq__quote__c,sbqq__shippingcountry__c,sbqq_quote_c,sbqq_shipping_country_c,1.0
sbqq__quote__c,sbqq__shippingname__c,sbqq_quote_c,sbqq_shipping_name_c,1.0
sbqq__quote__c,sbqq__shippingpostalcode__c,sbqq_quote_c,sbqq_shipping_postal_code_c,1.0
sbqq__quote__c,sbqq__shippingstate__c,sbqq_quote_c,sbqq_shipping_state_c,1.0
sbqq__quote__c,sbqq__shippingstreet__c,sbqq_quote_c,sbqq_shipping_street_c,1.0
sbqq__quote__c,sbqq__source__c,sbqq_quote_c,sbqq_source_c,1.0
sbqq__quote__c,sbqq__startdate__c,sbqq_quote_c,sbqq_start_date_c,1.0
sbqq__quote__c,sbqq__status__c,sbqq_quote_c,sbqq_status_c,1.0
sbqq__quote__c,sbqq__subscriptionterm__c,sbqq_quote_c,sbqq_subscription_term_c,1.0
sbqq__quote__c,sbqq__targetcustomeramount__c,sbqq_quote_c,sbqq_target_customer_amount_c,1.0
sbqq__quote__c,sbqq__totalcustomerdiscountamount__c,sbqq_quote_c,sbqq_total_customer_discount_amount_c,1.0
sbqq__quote__c,sbqq__type__c,sbqq_quote_c,sbqq_type_c,1.0
sbqq__quote__c,sbqq__uncalculated__c,sbqq_quote_c,sbqq_uncalculated_c,1.0
sbqq__quote__c,sbqq__unopened__c,sbqq_quote_c,sbqq_unopened_c,1.0
sbqq__quote__c,sbqq__watermarkshown__c,sbqq_quote_c,sbqq_watermark_shown_c,1.0
sbqq__quote__c,school_list__c,sbqq_quote_c,school_list_c,1.0
sbqq__quote__c,searchable_quote_name__c,sbqq_quote_c,searchable_quote_name_c,1.0
sbqq__quote__c,standard_discount__c,sbqq_quote_c,standard_discount_c,1.0
sbqq__quote__c,start_date_populated__c,sbqq_quote_c,start_date_populated_c,1.0
sbqq__quote__c,subscriptionyears__c,sbqq_quote_c,subscription_years_c,1.0
sbqq__quote__c,systemmodstamp,sbqq_quote_c,system_modstamp,1.0
sbqq__quote__c,texas_savings_v2__c,sbqq_quote_c,texas_savings_v_2_c,1.0
sbqq__quote__c,tier__c,sbqq_quote_c,tier_c,1.0
sbqq__quote__c,tiered_services_discount__c,sbqq_quote_c,tiered_services_discount_c,1.0
sbqq__quote__c,total_credit__c,sbqq_quote_c,total_credit_c,1.0
sbqq__quote__c,total_quote_lines__c,sbqq_quote_c,total_quote_lines_c,1.0
sbqq__quote__c,ultimate_parent_account__c,sbqq_quote_c,ultimate_parent_account_c,1.0
sbqq__quote__c,watermark_pb__c,sbqq_quote_c,watermark_pb_c,1.0
sbqq__quote__c,x2_year_progressive__c,sbqq_quote_c,x_2_year_progressive_c,1.0
sbqq__quote__c,x3_year_progressive__c,sbqq_quote_c,x_3_year_progressive_c,1.0
sbqq__quote__c,x4_year_progressive__c,sbqq_quote_c,x_4_year_progressive_c,1.0
sbqq__quote__c,x5_year_progressive__c,sbqq_quote_c,x_5_year_progressive_c,1.0
sbqq__quoteline__c,actualenddate__c,sbqq_quote_line_c,actual_end_date_c,1.0
sbqq__quoteline__c,actualproratedpyyears__c,sbqq_quote_line_c,actual_prorated_pyyears_c,1.0
sbqq__quoteline__c,actualproratedyears__c,sbqq_quote_line_c,actual_prorated_years_c,1.0
sbqq__quoteline__c,actualstartdate__c,sbqq_quote_line_c,actual_start_date_c,1.0
sbqq__quoteline__c,business_type__c,sbqq_quote_line_c,business_type_c,1.0
sbqq__quoteline__c,business_type_opty_product__c,sbqq_quote_line_c,business_type_opty_product_c,1.0
sbqq__quoteline__c,close_date__c,sbqq_quote_line_c,close_date_c,1.0
sbqq__quoteline__c,component_discount__c,sbqq_quote_line_c,component_discount_c,1.0
sbqq__quoteline__c,component_list_unit_price__c,sbqq_quote_line_c,component_list_unit_price_c,1.0
sbqq__quoteline__c,component_net_unit_price__c,sbqq_quote_line_c,component_net_unit_price_c,1.0
sbqq__quoteline__c,count_of_lcom_license_sites__c,sbqq_quote_line_c,count_of_lcom_license_sites_c,1.0
sbqq__quoteline__c,createdbyid,sbqq_quote_line_c,created_by_id,1.0
sbqq__quoteline__c,createddate,sbqq_quote_line_c,created_date,1.0
sbqq__quoteline__c,default_proration__c,sbqq_quote_line_c,default_proration_c,1.0
sbqq__quoteline__c,discountdisplay__c,sbqq_quote_line_c,discount_display_c,1.0
sbqq__quoteline__c,discountedprice__c,sbqq_quote_line_c,discounted_price_c,1.0
sbqq__quoteline__c,family__c,sbqq_quote_line_c,family_c,1.0
sbqq__quoteline__c,gold_service__c,sbqq_quote_line_c,gold_service_c,1.0
sbqq__quoteline__c,id,sbqq_quote_line_c,id,1.0
sbqq__quoteline__c,is_not_provisioned__c,sbqq_quote_line_c,is_not_provisioned_c,1.0
sbqq__quoteline__c,isdeleted,sbqq_quote_line_c,is_deleted,1.0
sbqq__quoteline__c,jitterbitenddate__c,sbqq_quote_line_c,jitterbit_end_date_c,1.0
sbqq__quoteline__c,jitterbitstartdate__c,sbqq_quote_line_c,jitterbit_start_date_c,1.0
sbqq__quoteline__c,lastmodifiedbyid,sbqq_quote_line_c,last_modified_by_id,1.0
sbqq__quoteline__c,lastmodifieddate,sbqq_quote_line_c,last_modified_date,1.0
sbqq__quoteline__c,lastreferenceddate,sbqq_quote_line_c,last_referenced_date,1.0
sbqq__quoteline__c,lastvieweddate,sbqq_quote_line_c,last_viewed_date,1.0
sbqq__quoteline__c,learningsbxid__c,sbqq_quote_line_c,learning_sbxid_c,1.0
sbqq__quoteline__c,list_price__c,sbqq_quote_line_c,list_price_c,1.0
sbqq__quoteline__c,mrnettotal__c,sbqq_quote_line_c,mr_net_total_c,1.0
sbqq__quoteline__c,mrnetunitprice__c,sbqq_quote_line_c,mr_net_unit_price_c,1.0
sbqq__quoteline__c,multi_year_disc__c,sbqq_quote_line_c,multi_year_disc_c,1.0
sbqq__quoteline__c,name,sbqq_quote_line_c,name,1.0
sbqq__quoteline__c,net_total_without_prem_serv__c,sbqq_quote_line_c,net_total_without_prem_serv_c,1.0
sbqq__quoteline__c,net_total_without_tiered_service__c,sbqq_quote_line_c,net_total_without_tiered_service_c,1.0
sbqq__quoteline__c,netpricedisplay__c,sbqq_quote_line_c,net_price_display_c,1.0
sbqq__quoteline__c,nonproratedpysubscriptionterm__c,sbqq_quote_line_c,non_prorated_pysubscription_term_c,1.0
sbqq__quoteline__c,nonproratedsubscriptionterm__c,sbqq_quote_line_c,non_prorated_subscription_term_c,1.0
sbqq__quoteline__c,noproration__c,sbqq_quote_line_c,no_proration_c,1.0
sbqq__quoteline__c,opp_record_type_20__c,sbqq_quote_line_c,opp_record_type_20_c,1.0
sbqq__quoteline__c,opportunityrecordtype__c,sbqq_quote_line_c,opportunity_record_type_c,1.0
sbqq__quoteline__c,owner__c,sbqq_quote_line_c,owner_c,1.0
sbqq__quoteline__c,packaged_total_frm__c,sbqq_quote_line_c,packaged_total_frm_c,1.0
sbqq__quoteline__c,product_sub_family__c,sbqq_quote_line_c,product_sub_family_c,1.0
sbqq__quoteline__c,proratedstartdate__c,sbqq_quote_line_c,prorated_start_date_c,1.0
sbqq__quoteline__c,pyproration__c,sbqq_quote_line_c,pyproration_c,1.0
sbqq__quoteline__c,pyterm__c,sbqq_quote_line_c,pyterm_c,1.0
sbqq__quoteline__c,quoteenddate__c,sbqq_quote_line_c,quoteend_date_c,1.0
sbqq__quoteline__c,record_type__c,sbqq_quote_line_c,record_type_c,1.0
sbqq__quoteline__c,rep_additional_discount__c,sbqq_quote_line_c,rep_additional_discount_c,1.0
sbqq__quoteline__c,sbqq__additionaldiscount__c,sbqq_quote_line_c,sbqq_additional_discount_c,1.0
sbqq__quoteline__c,sbqq__additionaldiscountamount__c,sbqq_quote_line_c,sbqq_additional_discount_amount_c,1.0
sbqq__quoteline__c,sbqq__additionalquantity__c,sbqq_quote_line_c,sbqq_additional_quantity_c,1.0
sbqq__quoteline__c,sbqq__allowassetrefund__c,sbqq_quote_line_c,sbqq_allow_asset_refund_c,1.0
sbqq__quoteline__c,sbqq__batchquantity__c,sbqq_quote_line_c,sbqq_batch_quantity_c,1.0
sbqq__quoteline__c,sbqq__billingfrequency__c,sbqq_quote_line_c,sbqq_billing_frequency_c,1.0
sbqq__quoteline__c,sbqq__billingtype__c,sbqq_quote_line_c,sbqq_billing_type_c,1.0
sbqq__quoteline__c,sbqq__blockprice__c,sbqq_quote_line_c,sbqq_block_price_c,1.0
sbqq__quoteline__c,sbqq__bundle__c,sbqq_quote_line_c,sbqq_bundle_c,1.0
sbqq__quoteline__c,sbqq__bundled__c,sbqq_quote_line_c,sbqq_bundled_c,1.0
sbqq__quoteline__c,sbqq__bundledquantity__c,sbqq_quote_line_c,sbqq_bundled_quantity_c,1.0
sbqq__quoteline__c,sbqq__carryoverline__c,sbqq_quote_line_c,sbqq_carryover_line_c,1.0
sbqq__quoteline__c,sbqq__chargetype__c,sbqq_quote_line_c,sbqq_charge_type_c,1.0
sbqq__quoteline__c,sbqq__completelycontracted__c,sbqq_quote_line_c,sbqq_completely_contracted_c,1.0
sbqq__quoteline__c,sbqq__componentcost__c,sbqq_quote_line_c,sbqq_component_cost_c,1.0
sbqq__quoteline__c,sbqq__componentdiscountedbypackage__c,sbqq_quote_line_c,sbqq_component_discounted_by_package_c,1.0
sbqq__quoteline__c,sbqq__componentlisttotal__c,sbqq_quote_line_c,sbqq_component_list_total_c,1.0
sbqq__quoteline__c,sbqq__componentsubscriptionscope__c,sbqq_quote_line_c,sbqq_component_subscription_scope_c,1.0
sbqq__quoteline__c,sbqq__componenttotal__c,sbqq_quote_line_c,sbqq_component_total_c,1.0
sbqq__quoteline__c,sbqq__componentupliftedbypackage__c,sbqq_quote_line_c,sbqq_component_uplifted_by_package_c,1.0
sbqq__quoteline__c,sbqq__componentvisibility__c,sbqq_quote_line_c,sbqq_component_visibility_c,1.0
sbqq__quoteline__c,sbqq__compounddiscountrate__c,sbqq_quote_line_c,sbqq_compound_discount_rate_c,1.0
sbqq__quoteline__c,sbqq__configurationrequired__c,sbqq_quote_line_c,sbqq_configuration_required_c,1.0
sbqq__quoteline__c,sbqq__contractedprice__c,sbqq_quote_line_c,sbqq_contracted_price_c,1.0
sbqq__quoteline__c,sbqq__cost__c,sbqq_quote_line_c,sbqq_cost_c,1.0
sbqq__quoteline__c,sbqq__costeditable__c,sbqq_quote_line_c,sbqq_cost_editable_c,1.0
sbqq__quoteline__c,sbqq__customerprice__c,sbqq_quote_line_c,sbqq_customer_price_c,1.0
sbqq__quoteline__c,sbqq__customertotal__c,sbqq_quote_line_c,sbqq_customer_total_c,1.0
sbqq__quoteline__c,sbqq__defaultsubscriptionterm__c,sbqq_quote_line_c,sbqq_default_subscription_term_c,1.0
sbqq__quoteline__c,sbqq__description__c,sbqq_quote_line_c,sbqq_description_c,1.0
sbqq__quoteline__c,sbqq__dimension__c,sbqq_quote_line_c,sbqq_dimension_c,1.0
sbqq__quoteline__c,sbqq__discount__c,sbqq_quote_line_c,sbqq_discount_c,1.0
sbqq__quoteline__c,sbqq__discountschedule__c,sbqq_quote_line_c,sbqq_discount_schedule_c,1.0
sbqq__quoteline__c,sbqq__discountscheduletype__c,sbqq_quote_line_c,sbqq_discount_schedule_type_c,1.0
sbqq__quoteline__c,sbqq__discounttier__c,sbqq_quote_line_c,sbqq_discount_tier_c,1.0
sbqq__quoteline__c,sbqq__distributordiscount__c,sbqq_quote_line_c,sbqq_distributor_discount_c,1.0
sbqq__quoteline__c,sbqq__dynamicoptionid__c,sbqq_quote_line_c,sbqq_dynamic_option_id_c,1.0
sbqq__quoteline__c,sbqq__earliestvalidamendmentstartdate__c,sbqq_quote_line_c,sbqq_earliest_valid_amendment_start_date_c,1.0
sbqq__quoteline__c,sbqq__effectiveenddate__c,sbqq_quote_line_c,sbqq_effective_end_date_c,1.0
sbqq__quoteline__c,sbqq__effectivequantity__c,sbqq_quote_line_c,sbqq_effective_quantity_c,1.0
sbqq__quoteline__c,sbqq__effectivestartdate__c,sbqq_quote_line_c,sbqq_effective_start_date_c,1.0
sbqq__quoteline__c,sbqq__effectivesubscriptionterm__c,sbqq_quote_line_c,sbqq_effective_subscription_term_c,1.0
sbqq__quoteline__c,sbqq__enddate__c,sbqq_quote_line_c,sbqq_end_date_c,1.0
sbqq__quoteline__c,sbqq__existing__c,sbqq_quote_line_c,sbqq_existing_c,1.0
sbqq__quoteline__c,sbqq__favorite__c,sbqq_quote_line_c,sbqq_favorite_c,1.0
sbqq__quoteline__c,sbqq__generatecontractedprice__c,sbqq_quote_line_c,sbqq_generate_contracted_price_c,1.0
sbqq__quoteline__c,sbqq__grossprofit__c,sbqq_quote_line_c,sbqq_gross_profit_c,1.0
sbqq__quoteline__c,sbqq__group__c,sbqq_quote_line_c,sbqq_group_c,1.0
sbqq__quoteline__c,sbqq__guidance__c,sbqq_quote_line_c,sbqq_guidance_c,1.0
sbqq__quoteline__c,sbqq__hasconsumptionschedule__c,sbqq_quote_line_c,sbqq_has_consumption_schedule_c,1.0
sbqq__quoteline__c,sbqq__hassplitorders__c,sbqq_quote_line_c,sbqq_has_split_orders_c,1.0
sbqq__quoteline__c,sbqq__hidden__c,sbqq_quote_line_c,sbqq_hidden_c,1.0
sbqq__quoteline__c,sbqq__incomplete__c,sbqq_quote_line_c,sbqq_incomplete_c,1.0
sbqq__quoteline__c,sbqq__listprice__c,sbqq_quote_line_c,sbqq_list_price_c,1.0
sbqq__quoteline__c,sbqq__listtotal__c,sbqq_quote_line_c,sbqq_list_total_c,1.0
sbqq__quoteline__c,sbqq__markup__c,sbqq_quote_line_c,sbqq_markup_c,1.0
sbqq__quoteline__c,sbqq__markupamount__c,sbqq_quote_line_c,sbqq_markup_amount_c,1.0
sbqq__quoteline__c,sbqq__markuprate__c,sbqq_quote_line_c,sbqq_markup_rate_c,1.0
sbqq__quoteline__c,sbqq__maximumprice__c,sbqq_quote_line_c,sbqq_maximum_price_c,1.0
sbqq__quoteline__c,sbqq__minimumprice__c,sbqq_quote_line_c,sbqq_minimum_price_c,1.0
sbqq__quoteline__c,sbqq__netprice__c,sbqq_quote_line_c,sbqq_net_price_c,1.0
sbqq__quoteline__c,sbqq__nettotal__c,sbqq_quote_line_c,sbqq_net_total_c,1.0
sbqq__quoteline__c,sbqq__nondiscountable__c,sbqq_quote_line_c,sbqq_non_discountable_c,1.0
sbqq__quoteline__c,sbqq__nonpartnerdiscountable__c,sbqq_quote_line_c,sbqq_non_partner_discountable_c,1.0
sbqq__quoteline__c,sbqq__number__c,sbqq_quote_line_c,sbqq_number_c,1.0
sbqq__quoteline__c,sbqq__optional__c,sbqq_quote_line_c,sbqq_optional_c,1.0
sbqq__quoteline__c,sbqq__optiondiscount__c,sbqq_quote_line_c,sbqq_option_discount_c,1.0
sbqq__quoteline__c,sbqq__optiondiscountamount__c,sbqq_quote_line_c,sbqq_option_discount_amount_c,1.0
sbqq__quoteline__c,sbqq__optionlevel__c,sbqq_quote_line_c,sbqq_option_level_c,1.0
sbqq__quoteline__c,sbqq__optiontype__c,sbqq_quote_line_c,sbqq_option_type_c,1.0
sbqq__quoteline__c,sbqq__originalprice__c,sbqq_quote_line_c,sbqq_original_price_c,1.0
sbqq__quoteline__c,sbqq__originalquotelineid__c,sbqq_quote_line_c,sbqq_original_quote_line_id_c,1.0
sbqq__quoteline__c,sbqq__originalsource__c,sbqq_quote_line_c,sbqq_original_source_c,1.0
sbqq__quoteline__c,sbqq__originalunitcost__c,sbqq_quote_line_c,sbqq_original_unit_cost_c,1.0
sbqq__quoteline__c,sbqq__packagecost__c,sbqq_quote_line_c,sbqq_package_cost_c,1.0
sbqq__quoteline__c,sbqq__packagelisttotal__c,sbqq_quote_line_c,sbqq_package_list_total_c,1.0
sbqq__quoteline__c,sbqq__packageproductcode__c,sbqq_quote_line_c,sbqq_package_product_code_c,1.0
sbqq__quoteline__c,sbqq__packageproductdescription__c,sbqq_quote_line_c,sbqq_package_product_description_c,1.0
sbqq__quoteline__c,sbqq__packagetotal__c,sbqq_quote_line_c,sbqq_package_total_c,1.0
sbqq__quoteline__c,sbqq__partnerdiscount__c,sbqq_quote_line_c,sbqq_partner_discount_c,1.0
sbqq__quoteline__c,sbqq__partnerprice__c,sbqq_quote_line_c,sbqq_partner_price_c,1.0
sbqq__quoteline__c,sbqq__partnertotal__c,sbqq_quote_line_c,sbqq_partner_total_c,1.0
sbqq__quoteline__c,sbqq__previoussegmentprice__c,sbqq_quote_line_c,sbqq_previous_segment_price_c,1.0
sbqq__quoteline__c,sbqq__previoussegmentuplift__c,sbqq_quote_line_c,sbqq_previous_segment_uplift_c,1.0
sbqq__quoteline__c,sbqq__pricebookentryid__c,sbqq_quote_line_c,sbqq_pricebook_entry_id_c,1.0
sbqq__quoteline__c,sbqq__priceeditable__c,sbqq_quote_line_c,sbqq_price_editable_c,1.0
sbqq__quoteline__c,sbqq__pricingmethod__c,sbqq_quote_line_c,sbqq_pricing_method_c,1.0
sbqq__quoteline__c,sbqq__pricingmethodeditable__c,sbqq_quote_line_c,sbqq_pricing_method_editable_c,1.0
sbqq__quoteline__c,sbqq__priorquantity__c,sbqq_quote_line_c,sbqq_prior_quantity_c,1.0
sbqq__quoteline__c,sbqq__product__c,sbqq_quote_line_c,sbqq_product_c,1.0
sbqq__quoteline__c,sbqq__productcode__c,sbqq_quote_line_c,sbqq_product_code_c,1.0
sbqq__quoteline__c,sbqq__productfamily__c,sbqq_quote_line_c,sbqq_product_family_c,1.0
sbqq__quoteline__c,sbqq__productname__c,sbqq_quote_line_c,sbqq_product_name_c,1.0
sbqq__quoteline__c,sbqq__productoption__c,sbqq_quote_line_c,sbqq_product_option_c,1.0
sbqq__quoteline__c,sbqq__productsubscriptiontype__c,sbqq_quote_line_c,sbqq_product_subscription_type_c,1.0
sbqq__quoteline__c,sbqq__proratedlistprice__c,sbqq_quote_line_c,sbqq_prorated_list_price_c,1.0
sbqq__quoteline__c,sbqq__proratedprice__c,sbqq_quote_line_c,sbqq_prorated_price_c,1.0
sbqq__quoteline__c,sbqq__proratemultiplier__c,sbqq_quote_line_c,sbqq_prorate_multiplier_c,1.0
sbqq__quoteline__c,sbqq__quantity__c,sbqq_quote_line_c,sbqq_quantity_c,1.0
sbqq__quoteline__c,sbqq__quote__c,sbqq_quote_line_c,sbqq_quote_c,1.0
sbqq__quoteline__c,sbqq__regularprice__c,sbqq_quote_line_c,sbqq_regular_price_c,1.0
sbqq__quoteline__c,sbqq__regulartotal__c,sbqq_quote_line_c,sbqq_regular_total_c,1.0
sbqq__quoteline__c,sbqq__renewal__c,sbqq_quote_line_c,sbqq_renewal_c,1.0
sbqq__quoteline__c,sbqq__renewedasset__c,sbqq_quote_line_c,sbqq_renewed_asset_c,1.0
sbqq__quoteline__c,sbqq__renewedsubscription__c,sbqq_quote_line_c,sbqq_renewed_subscription_c,1.0
sbqq__quoteline__c,sbqq__requiredby__c,sbqq_quote_line_c,sbqq_required_by_c,1.0
sbqq__quoteline__c,sbqq__segmentindex__c,sbqq_quote_line_c,sbqq_segment_index_c,1.0
sbqq__quoteline__c,sbqq__segmentkey__c,sbqq_quote_line_c,sbqq_segment_key_c,1.0
sbqq__quoteline__c,sbqq__segmentlabel__c,sbqq_quote_line_c,sbqq_segment_label_c,1.0
sbqq__quoteline__c,sbqq__source__c,sbqq_quote_line_c,sbqq_source_c,1.0
